Time,Lat,Long,SS-RSRP,PCI
37:28.4,37.380322,-120.808857,-74.7,512
37:28.9,37.380322,-120.808857,-75.4,512
37:29.4,37.380322,-120.808857,-75.3,512
37:29.9,37.380322,-120.808857,-77.6,512
37:30.4,37.380322,-120.808857,-81.3,512
37:30.9,37.380322,-120.808857,-73.6,512
37:31.4,37.380322,-120.808857,-74.1,512
37:31.9,37.380322,-120.808857,-69.4,512
37:32.4,37.380322,-120.808857,-69.5,512
37:33.0,37.380322,-120.808857,-70.1,512
37:33.5,37.380322,-120.808857,-68.5,512
37:34.0,37.380322,-120.808857,-68.4,512
37:34.5,37.380322,-120.808857,-70.7,512
37:35.0,37.380322,-120.808857,-70,512
37:35.5,37.380322,-120.808857,-68.4,512
37:36.0,37.380322,-120.808857,-74.4,512
37:36.5,37.380322,-120.808857,-71.2,512
37:37.0,37.380322,-120.808857,-71,512
37:37.5,37.380322,-120.808857,-71.2,512
37:38.0,37.380322,-120.808857,-68.9,512
37:38.5,37.380322,-120.808857,-68.7,512
37:38.7,37.380322,-120.808858,-68.7,512
37:39.0,37.380322,-120.808858,-68.3,512
37:39.5,37.380322,-120.808858,-68.2,512
37:39.7,37.380322,-120.808859,-68.2,512
37:40.0,37.380322,-120.808859,-73.9,512
37:40.5,37.380322,-120.808859,-71.7,512
37:41.0,37.380322,-120.808859,-71.4,512
37:41.5,37.380322,-120.808859,-70.1,512
37:42.0,37.380322,-120.808859,-74.7,512
37:42.5,37.380322,-120.808859,-70.9,512
37:43.0,37.380322,-120.808859,-71.9,512
37:43.5,37.380322,-120.808859,-74.3,512
37:44.0,37.380322,-120.808859,-74.7,512
37:45.0,37.380322,-120.808859,-74.4,512
37:45.5,37.380322,-120.808859,-77.8,512
37:46.0,37.380322,-120.808859,-75,512
37:46.5,37.380322,-120.808859,-73.7,512
37:47.1,37.380322,-120.808859,-74.1,512
37:47.6,37.380322,-120.808859,-70.7,512
37:47.8,37.380321,-120.808859,-70.7,512
37:48.1,37.380321,-120.808859,-71.2,512
37:48.6,37.380321,-120.808859,-70.4,512
37:49.1,37.380321,-120.808859,-70.5,512
37:49.6,37.380321,-120.808859,-71.6,512
37:50.1,37.380321,-120.808859,-74,512
37:50.6,37.380321,-120.808859,-73.1,512
37:50.7,37.38032,-120.808859,-73.1,512
37:51.1,37.38032,-120.808859,-73.6,512
37:51.6,37.38032,-120.808859,-73.5,512
37:51.7,37.380317,-120.80886,-73.5,512
37:52.1,37.380317,-120.80886,-75,512
37:52.6,37.380317,-120.80886,-74.2,512
37:52.7,37.380314,-120.80886,-74.2,512
37:53.1,37.380314,-120.80886,-71.9,512
37:53.7,37.380314,-120.80886,-73.2,512
37:53.7,37.380313,-120.808859,-73.2,512
37:54.2,37.380313,-120.808859,-74.1,512
37:55.2,37.380313,-120.808859,-73.6,512
37:55.7,37.380313,-120.808859,-76.1,512
37:56.2,37.380313,-120.808859,-72.6,512
37:56.7,37.380313,-120.808859,-71.1,512
37:56.7,37.380313,-120.808863,-71.1,512
37:57.2,37.380313,-120.808863,-73.1,512
37:57.7,37.380313,-120.808863,-73.5,512
37:57.7,37.380312,-120.808866,-73.5,512
37:58.2,37.380312,-120.808866,-73.8,512
37:58.7,37.380312,-120.808866,-76.9,512
37:58.7,37.380312,-120.808868,-76.9,512
37:59.2,37.380312,-120.808868,-75.1,512
37:59.7,37.380312,-120.808868,-73.6,512
38:00.2,37.380312,-120.808868,-74.5,512
38:00.7,37.380312,-120.808868,-77.8,512
38:01.2,37.380312,-120.808868,-73.9,512
38:01.7,37.380312,-120.808868,-73.2,512
38:02.2,37.380312,-120.808868,-73.1,512
38:02.7,37.380312,-120.808868,-74.4,512
38:03.2,37.380312,-120.808868,-74.5,512
38:03.7,37.380312,-120.808868,-74.7,512
38:04.2,37.380312,-120.808868,-74.6,512
38:04.7,37.380312,-120.808869,-74.6,512
38:04.7,37.380312,-120.808869,-75.1,512
38:05.2,37.380312,-120.808869,-75,512
38:05.7,37.380312,-120.808869,-75.4,512
38:06.3,37.380312,-120.808869,-75.3,512
38:06.8,37.380312,-120.808869,-74.9,512
38:07.3,37.380312,-120.808869,-75.8,512
38:07.8,37.380312,-120.808869,-72.9,512
38:08.3,37.380312,-120.808869,-72.8,512
38:08.8,37.380312,-120.808869,-74.5,512
38:09.3,37.380312,-120.808869,-71.6,512
38:09.8,37.380312,-120.808869,-80.3,512
38:10.3,37.380312,-120.808869,-77.6,512
38:10.7,37.380312,-120.80887,-77.6,512
38:10.8,37.380312,-120.80887,-79.1,512
38:11.3,37.380312,-120.80887,-76.7,512
38:11.8,37.380312,-120.80887,-75.8,512
38:12.3,37.380312,-120.80887,-71.3,512
38:12.8,37.380312,-120.80887,-72.9,512
38:13.3,37.380312,-120.80887,-74.6,512
38:13.8,37.380312,-120.80887,-76.8,512
38:14.3,37.380312,-120.80887,-77,512
38:14.8,37.380312,-120.80887,-79,512
38:15.3,37.380312,-120.80887,-75.3,512
38:15.8,37.380312,-120.80887,-74,512
38:16.3,37.380312,-120.80887,-78.6,512
38:16.8,37.380312,-120.80887,-73.4,512
38:17.3,37.380312,-120.80887,-71.5,512
38:17.7,37.38031,-120.808871,-71.5,512
38:17.8,37.38031,-120.808871,-73.2,512
38:18.3,37.38031,-120.808871,-75.3,512
38:18.7,37.380306,-120.808872,-75.3,512
38:18.8,37.380306,-120.808872,-72.6,512
38:19.3,37.380306,-120.808872,-72.1,512
38:19.7,37.380305,-120.808872,-72.1,512
38:19.8,37.380305,-120.808872,-78.2,512
38:20.3,37.380305,-120.808872,-77,512
38:20.7,37.380301,-120.808874,-77,512
38:20.8,37.380301,-120.808874,-73.4,512
38:21.3,37.380301,-120.808874,-74.7,512
38:21.7,37.380298,-120.808875,-74.7,512
38:21.8,37.380298,-120.808875,-74.3,512
38:22.3,37.380298,-120.808875,-71.2,512
38:22.7,37.380297,-120.808876,-71.2,512
38:22.8,37.380297,-120.808876,-73.5,512
38:23.3,37.380297,-120.808876,-77.1,512
38:23.7,37.380295,-120.808878,-77.1,512
38:23.8,37.380295,-120.808878,-75.6,512
38:24.3,37.380295,-120.808878,-74.6,512
38:24.7,37.380293,-120.808881,-74.6,512
38:24.9,37.380293,-120.808881,-73.2,512
38:25.4,37.380293,-120.808881,-73.4,512
38:25.7,37.380292,-120.808886,-73.4,512
38:25.9,37.380292,-120.808886,-76.9,512
38:26.4,37.380292,-120.808886,-73.9,512
38:26.7,37.380288,-120.808892,-73.9,512
38:26.9,37.380288,-120.808892,-76.3,512
38:27.4,37.380288,-120.808892,-74.8,512
38:27.7,37.380285,-120.808897,-74.8,512
38:27.9,37.380285,-120.808897,-77.2,512
38:28.4,37.380285,-120.808897,-75.4,512
38:28.7,37.380285,-120.808899,-75.4,512
38:28.9,37.380285,-120.808899,-75.7,512
38:29.4,37.380285,-120.808899,-76.1,512
38:29.7,37.380282,-120.808902,-76.1,512
38:29.9,37.380282,-120.808902,-76.5,512
38:30.4,37.380282,-120.808902,-76,512
38:30.7,37.380281,-120.808905,-76,512
38:30.9,37.380281,-120.808905,-79.1,512
38:31.4,37.380281,-120.808905,-76.6,512
38:31.7,37.380284,-120.80892,-76.6,512
38:31.9,37.380284,-120.80892,-78.6,512
38:32.4,37.380284,-120.80892,-75.6,512
38:32.7,37.380288,-120.808929,-75.6,512
38:32.9,37.380288,-120.808929,-77.9,512
38:33.4,37.380288,-120.808929,-74,512
38:33.7,37.380294,-120.808942,-74,512
38:33.9,37.380294,-120.808942,-73.1,512
38:34.4,37.380294,-120.808942,-76.6,512
38:34.7,37.380301,-120.808951,-76.6,512
38:34.9,37.380301,-120.808951,-74.5,512
38:35.4,37.380301,-120.808951,-74.2,512
38:35.7,37.380308,-120.808959,-74.2,512
38:35.9,37.380308,-120.808959,-74.4,512
38:36.4,37.380308,-120.808959,-74.1,512
38:36.7,37.380314,-120.808964,-74.1,512
38:36.9,37.380314,-120.808964,-75.4,512
38:37.4,37.380314,-120.808964,-74.1,512
38:37.7,37.380314,-120.808968,-74.1,512
38:37.9,37.380314,-120.808968,-77.6,512
38:38.4,37.380314,-120.808968,-74,512
38:38.7,37.380318,-120.808979,-74,512
38:38.9,37.380318,-120.808979,-75,512
38:39.4,37.380318,-120.808979,-79.7,512
38:39.7,37.380314,-120.80898,-79.7,512
38:39.9,37.380314,-120.80898,-80.8,512
38:40.4,37.380314,-120.80898,-78.9,512
38:40.7,37.380318,-120.808987,-78.9,512
38:41.0,37.380318,-120.808987,-79.5,512
38:41.5,37.380318,-120.808987,-80,512
38:41.7,37.380321,-120.808989,-80,512
38:42.0,37.380321,-120.808989,-74.7,512
38:42.5,37.380321,-120.808989,-75.9,512
38:42.7,37.380321,-120.808986,-75.9,512
38:43.0,37.380321,-120.808986,-72.5,512
38:43.5,37.380321,-120.808986,-74.9,512
38:44.0,37.380321,-120.808986,-76.1,512
38:44.5,37.380321,-120.808986,-75.7,512
38:44.7,37.380318,-120.808991,-75.7,512
38:45.0,37.380318,-120.808991,-77,512
38:45.5,37.380318,-120.808991,-78.8,512
38:45.7,37.380315,-120.808994,-78.8,512
38:46.0,37.380315,-120.808994,-78.4,512
38:46.5,37.380315,-120.808994,-79.3,512
38:46.7,37.38031,-120.808994,-79.3,512
38:47.0,37.38031,-120.808994,-77.1,512
38:47.5,37.38031,-120.808994,-73.9,512
38:47.7,37.380311,-120.808992,-73.9,512
38:48.0,37.380311,-120.808992,-74.7,512
38:48.5,37.380311,-120.808992,-75.8,512
38:48.7,37.380319,-120.80899,-75.8,512
38:49.0,37.380319,-120.80899,-76.2,512
38:49.5,37.380319,-120.80899,-77.2,512
38:49.7,37.38032,-120.808983,-77.2,512
38:50.0,37.38032,-120.808983,-71.6,512
38:50.5,37.38032,-120.808983,-72.2,512
38:50.7,37.380319,-120.808981,-72.2,512
38:51.0,37.380319,-120.808981,-77.3,512
38:51.5,37.380319,-120.808981,-75,512
38:51.7,37.380315,-120.808977,-75,512
38:52.0,37.380315,-120.808977,-81.4,512
38:52.5,37.380315,-120.808977,-76.8,512
38:52.7,37.380311,-120.808968,-76.8,512
38:53.0,37.380311,-120.808968,-80.9,512
38:53.5,37.380311,-120.808968,-83.4,512
38:53.7,37.380308,-120.808977,-83.4,512
38:54.0,37.380308,-120.808977,-82.4,512
38:54.6,37.380308,-120.808977,-85.7,512
38:54.7,37.380305,-120.808976,-85.7,512
38:55.1,37.380305,-120.808976,-88.8,512
38:55.6,37.380305,-120.808976,-89.1,512
38:55.7,37.380289,-120.808972,-89.1,512
38:56.1,37.380289,-120.808972,-90.2,512
38:56.6,37.380289,-120.808972,-87,512
38:56.7,37.380272,-120.808967,-87,512
38:57.1,37.380272,-120.808967,-86.2,512
38:57.6,37.380272,-120.808967,-88,512
38:57.7,37.380262,-120.80896,-88,512
38:58.1,37.380262,-120.80896,-84.8,512
38:58.6,37.380262,-120.80896,-89.4,512
38:58.7,37.380259,-120.808956,-89.4,512
38:59.1,37.380259,-120.808956,-88.5,512
38:59.6,37.380259,-120.808956,-84.9,512
38:59.7,37.380258,-120.808956,-84.9,512
39:00.1,37.380258,-120.808956,-87.1,512
39:00.6,37.380258,-120.808956,-88.6,512
39:00.7,37.380259,-120.808955,-88.6,512
39:01.1,37.380259,-120.808955,-86.4,512
39:01.6,37.380259,-120.808955,-86,512
39:01.7,37.380263,-120.808951,-86,512
39:02.1,37.380263,-120.808951,-86.9,512
39:02.6,37.380263,-120.808951,-84.5,512
39:02.7,37.380264,-120.808951,-84.5,512
39:03.1,37.380264,-120.808951,-84.7,512
39:03.6,37.380264,-120.808951,-87.8,512
39:03.7,37.380264,-120.80895,-87.8,512
39:04.1,37.380264,-120.80895,-91.5,512
39:04.6,37.380264,-120.80895,-90,512
39:04.7,37.380265,-120.80895,-90,512
39:05.1,37.380265,-120.80895,-89,512
39:05.6,37.380265,-120.80895,-91.2,512
39:06.1,37.380265,-120.80895,-89.1,512
39:06.6,37.380265,-120.80895,-92.1,512
39:07.1,37.380265,-120.80895,-91.7,512
39:07.6,37.380265,-120.80895,-92,512
39:08.1,37.380265,-120.80895,-90.9,512
39:08.6,37.380265,-120.80895,-91.9,512
39:09.1,37.380265,-120.80895,-93.6,512
39:09.7,37.380265,-120.80895,-92.9,512
39:10.2,37.380265,-120.80895,-88.1,512
39:10.7,37.380265,-120.80895,-88.5,512
39:11.2,37.380265,-120.80895,-86.7,512
39:11.7,37.380267,-120.808953,-86.7,512
39:11.7,37.380267,-120.808953,-86.8,512
39:12.2,37.380267,-120.808953,-87.3,512
39:12.7,37.380268,-120.808954,-87.3,512
39:12.7,37.380268,-120.808954,-89.1,512
39:13.2,37.380268,-120.808954,-85.4,512
39:13.7,37.380268,-120.808954,-88.1,512
39:14.2,37.380268,-120.808954,-85.1,512
39:14.7,37.380268,-120.808955,-85.1,512
39:14.7,37.380268,-120.808955,-88.1,512
39:15.2,37.380268,-120.808955,-81.9,512
39:15.7,37.380268,-120.808958,-81.9,512
39:15.7,37.380268,-120.808958,-78.7,512
39:16.2,37.380268,-120.808958,-78.4,512
39:16.7,37.380269,-120.808962,-78.4,512
39:16.7,37.380269,-120.808962,-83.6,512
39:17.2,37.380269,-120.808962,-82.5,512
39:17.7,37.380266,-120.80896,-82.5,512
39:17.7,37.380266,-120.80896,-79.1,512
39:18.2,37.380266,-120.80896,-77.5,512
39:18.7,37.380265,-120.808957,-77.5,512
39:18.7,37.380265,-120.808957,-76.7,512
39:19.3,37.380265,-120.808957,-79.6,512
39:19.7,37.380267,-120.808955,-79.6,512
39:19.8,37.380267,-120.808955,-76.6,512
39:20.3,37.380267,-120.808955,-74.8,512
39:20.7,37.380274,-120.808955,-74.8,512
39:20.8,37.380274,-120.808955,-76.7,512
39:21.3,37.380274,-120.808955,-74.7,512
39:21.7,37.380278,-120.808955,-74.7,512
39:21.8,37.380278,-120.808955,-78.2,512
39:22.3,37.380278,-120.808955,-78.9,512
39:22.7,37.380285,-120.808958,-78.9,512
39:22.8,37.380285,-120.808958,-80,512
39:23.3,37.380285,-120.808958,-78.9,512
39:23.7,37.38029,-120.808961,-78.9,512
39:23.8,37.38029,-120.808961,-81,512
39:24.3,37.38029,-120.808961,-79.1,512
39:24.7,37.380303,-120.808968,-79.1,512
39:24.8,37.380303,-120.808968,-80.3,512
39:25.3,37.380303,-120.808968,-81.8,512
39:25.7,37.380314,-120.808976,-81.8,512
39:25.8,37.380314,-120.808976,-79,512
39:26.3,37.380314,-120.808976,-78.5,512
39:26.7,37.380322,-120.808986,-78.5,512
39:26.8,37.380322,-120.808986,-78,512
39:27.3,37.380322,-120.808986,-79.8,512
39:27.7,37.380322,-120.808994,-79.8,512
39:27.8,37.380322,-120.808994,-78,512
39:28.3,37.380322,-120.808994,-79.3,512
39:28.7,37.380324,-120.80901,-79.3,512
39:28.8,37.380324,-120.80901,-78.7,512
39:29.3,37.380324,-120.80901,-77.9,512
39:29.7,37.38032,-120.809021,-77.9,512
39:29.8,37.38032,-120.809021,-79.9,512
39:30.3,37.38032,-120.809021,-78.8,512
39:30.7,37.380316,-120.809031,-78.8,512
39:30.8,37.380316,-120.809031,-77.7,512
39:31.3,37.380316,-120.809031,-78.1,512
39:31.7,37.380316,-120.809035,-78.1,512
39:31.8,37.380316,-120.809035,-77.5,512
39:32.3,37.380316,-120.809035,-78.3,512
39:32.7,37.380319,-120.809038,-78.3,512
39:32.8,37.380319,-120.809038,-76.9,512
39:33.3,37.380319,-120.809038,-74.7,512
39:33.7,37.380321,-120.809042,-74.7,512
39:33.8,37.380321,-120.809042,-80.9,512
39:34.3,37.380321,-120.809042,-81.8,512
39:34.7,37.380324,-120.80905,-81.8,512
39:34.8,37.380324,-120.80905,-81.3,512
39:35.3,37.380324,-120.80905,-80.5,512
39:35.7,37.380329,-120.809058,-80.5,512
39:35.8,37.380329,-120.809058,-80.2,512
39:36.3,37.380329,-120.809058,-82.8,512
39:36.7,37.380332,-120.809068,-82.8,512
39:36.9,37.380332,-120.809068,-81.4,512
39:37.4,37.380332,-120.809068,-81.7,512
39:37.7,37.380336,-120.809078,-81.7,512
39:37.9,37.380336,-120.809078,-82,512
39:38.4,37.380336,-120.809078,-81.7,512
39:38.7,37.380342,-120.809089,-81.7,512
39:38.9,37.380342,-120.809089,-79.8,512
39:39.4,37.380342,-120.809089,-81.4,512
39:39.7,37.380352,-120.809098,-81.4,512
39:39.9,37.380352,-120.809098,-77.8,512
39:40.4,37.380352,-120.809098,-77.5,512
39:40.7,37.38036,-120.809102,-77.5,512
39:40.9,37.38036,-120.809102,-78,512
39:41.4,37.38036,-120.809102,-82.1,512
39:41.7,37.380368,-120.809112,-82.1,512
39:41.9,37.380368,-120.809112,-79.6,512
39:42.4,37.380368,-120.809112,-82.1,512
39:42.7,37.380371,-120.809121,-82.1,512
39:42.9,37.380371,-120.809121,-77.7,512
39:43.4,37.380371,-120.809121,-78.3,512
39:43.7,37.380371,-120.809127,-78.3,512
39:43.9,37.380371,-120.809127,-78,512
39:44.4,37.380371,-120.809127,-77.9,512
39:44.7,37.380374,-120.809135,-77.9,512
39:44.9,37.380374,-120.809135,-81.8,512
39:45.4,37.380374,-120.809135,-80.8,512
39:45.7,37.380376,-120.80914,-80.8,512
39:45.9,37.380376,-120.80914,-80.1,512
39:46.4,37.380376,-120.80914,-80.9,512
39:46.7,37.380379,-120.809146,-80.9,512
39:46.9,37.380379,-120.809146,-82.7,512
39:47.7,37.380379,-120.809149,-82.7,512
39:47.9,37.380379,-120.809149,-82.8,512
39:48.4,37.380379,-120.809149,-82.5,512
39:48.7,37.380378,-120.809155,-82.5,512
39:48.9,37.380378,-120.809155,-82.9,512
39:49.4,37.380378,-120.809155,-83.2,512
39:49.7,37.38038,-120.809164,-83.2,512
39:49.9,37.38038,-120.809164,-83.5,512
39:50.4,37.38038,-120.809164,-82.9,512
39:50.7,37.380381,-120.809185,-82.9,512
39:50.9,37.380381,-120.809185,-84,512
39:51.4,37.380381,-120.809185,-83.9,512
39:51.7,37.380381,-120.809205,-83.9,512
39:52.5,37.380381,-120.809205,-84.2,512
39:52.7,37.380384,-120.809226,-84.2,512
39:53.0,37.380384,-120.809226,-83.6,512
39:53.7,37.380386,-120.809245,-83.6,512
39:54.0,37.380386,-120.809245,-85.2,512
39:54.5,37.380386,-120.809245,-83.6,512
39:54.7,37.380385,-120.809265,-83.6,512
39:55.0,37.380385,-120.809265,-83.8,512
39:55.5,37.380385,-120.809265,-83.7,512
39:55.7,37.380386,-120.809285,-83.7,512
39:56.0,37.380386,-120.809285,-85.2,512
39:56.5,37.380386,-120.809285,-83.4,512
39:56.7,37.380383,-120.809304,-83.4,512
39:57.0,37.380383,-120.809304,-84,512
39:57.5,37.380383,-120.809304,-86.5,512
39:57.7,37.380389,-120.809318,-86.5,512
39:58.0,37.380389,-120.809318,-84.1,512
39:58.5,37.380389,-120.809318,-85.9,512
39:58.7,37.380388,-120.809331,-85.9,512
39:59.0,37.380388,-120.809331,-86.2,512
39:59.5,37.380388,-120.809331,-85.6,512
39:59.7,37.380387,-120.809343,-85.6,512
40:00.0,37.380387,-120.809343,-84.5,512
40:00.5,37.380387,-120.809343,-87.3,512
40:00.7,37.380384,-120.809355,-87.3,512
40:01.0,37.380384,-120.809355,-87,512
40:01.5,37.380384,-120.809355,-88.3,512
40:01.7,37.380382,-120.809361,-88.3,512
40:02.0,37.380382,-120.809361,-87.9,512
40:02.5,37.380382,-120.809361,-88.2,512
40:02.7,37.380384,-120.809369,-88.2,512
40:03.1,37.380384,-120.809369,-87.2,512
40:03.6,37.380384,-120.809369,-87.4,512
40:03.7,37.380381,-120.809375,-87.4,512
40:04.1,37.380381,-120.809375,-88,512
40:04.6,37.380381,-120.809375,-87.4,512
40:04.7,37.380374,-120.809377,-87.4,512
40:05.1,37.380374,-120.809377,-88.6,512
40:05.6,37.380374,-120.809377,-89.3,512
40:05.7,37.380366,-120.80938,-89.3,512
40:06.1,37.380366,-120.80938,-87.7,512
40:06.6,37.380366,-120.80938,-88.1,512
40:06.7,37.380364,-120.809387,-88.1,512
40:07.1,37.380364,-120.809387,-89.1,512
40:07.6,37.380364,-120.809387,-90.9,512
40:07.7,37.380364,-120.809391,-90.9,512
40:08.1,37.380364,-120.809391,-87,512
40:08.6,37.380364,-120.809391,-87.9,512
40:08.7,37.380371,-120.809391,-87.9,512
40:09.1,37.380371,-120.809391,-88,512
40:09.6,37.380371,-120.809391,-87.8,512
40:09.7,37.38037,-120.809401,-87.8,512
40:10.2,37.38037,-120.809401,-87.6,512
40:10.7,37.38037,-120.809401,-88.8,512
40:10.7,37.380369,-120.809408,-88.8,512
40:11.2,37.380369,-120.809408,-90.6,512
40:11.7,37.380369,-120.809408,-90.7,512
40:11.7,37.380368,-120.809418,-90.7,512
40:12.2,37.380368,-120.809418,-90.6,512
40:12.7,37.380368,-120.809418,-90.5,512
40:12.7,37.380365,-120.80943,-90.5,512
40:13.2,37.380365,-120.80943,-87.5,512
40:13.7,37.380365,-120.80943,-88.7,512
40:13.7,37.380363,-120.80944,-88.7,512
40:14.2,37.380363,-120.80944,-90.5,512
40:14.7,37.380363,-120.809453,-90.5,512
40:14.7,37.380363,-120.809453,-90,512
40:15.2,37.380363,-120.809453,-89.9,512
40:15.7,37.380365,-120.809468,-89.9,512
40:15.7,37.380365,-120.809468,-91.2,512
40:16.2,37.380365,-120.809468,-91.4,512
40:16.7,37.380367,-120.809476,-91.4,512
40:16.7,37.380367,-120.809476,-93.8,512
40:17.2,37.380367,-120.809476,-89.5,512
40:17.7,37.380365,-120.809486,-89.5,512
40:17.7,37.380365,-120.809486,-91.4,512
40:18.2,37.380365,-120.809486,-92.5,512
40:18.7,37.380364,-120.809502,-92.5,512
40:18.7,37.380364,-120.809502,-93.1,512
40:19.2,37.380364,-120.809502,-93,512
40:19.7,37.380366,-120.809518,-93,512
40:19.7,37.380366,-120.809518,-92.2,512
40:20.2,37.380366,-120.809518,-92.1,512
40:20.7,37.380371,-120.809531,-92.1,512
40:20.7,37.380371,-120.809531,-93.5,512
40:21.7,37.380374,-120.809546,-93.5,512
40:21.7,37.380374,-120.809546,-94,512
40:22.2,37.380374,-120.809546,-93.6,512
40:22.7,37.380378,-120.809557,-93.6,512
40:22.7,37.380378,-120.809557,-94.1,512
40:23.3,37.380378,-120.809557,-92.8,512
40:23.7,37.38038,-120.809571,-92.8,512
40:23.8,37.38038,-120.809571,-94.3,512
40:24.3,37.38038,-120.809571,-90.3,512
40:24.7,37.380382,-120.809585,-90.3,512
40:24.8,37.380382,-120.809585,-93.4,512
40:25.3,37.380382,-120.809585,-93.8,512
40:25.7,37.380386,-120.809589,-93.8,512
40:25.8,37.380386,-120.809589,-95.5,512
40:26.3,37.380386,-120.809589,-96.8,512
40:26.7,37.38039,-120.809594,-96.8,512
40:26.8,37.38039,-120.809594,-93.3,512
40:27.3,37.38039,-120.809594,-94.3,512
40:27.7,37.380381,-120.809561,-94.3,512
40:27.8,37.380381,-120.809561,-93.6,512
40:28.3,37.380381,-120.809561,-94.8,512
40:28.7,37.380379,-120.809552,-94.8,512
40:28.8,37.380379,-120.809552,-98.3,512
40:29.3,37.380379,-120.809552,-96.3,512
40:29.7,37.380378,-120.80955,-96.3,512
40:29.8,37.380378,-120.80955,-95.1,512
40:30.3,37.380378,-120.80955,-97.6,512
40:30.8,37.380378,-120.80955,-100.4,512
40:31.3,37.380378,-120.80955,-99.4,512
40:31.8,37.380378,-120.80955,-98.7,512
40:32.3,37.380378,-120.80955,-97.6,512
40:32.8,37.380378,-120.80955,-98.8,512
40:33.3,37.380378,-120.80955,-98.1,512
40:33.8,37.380378,-120.80955,-95.5,512
40:34.3,37.380378,-120.80955,-95.8,512
40:34.8,37.380378,-120.80955,-95.9,512
40:35.3,37.380378,-120.80955,-95.6,512
40:35.8,37.380378,-120.80955,-96.5,512
40:36.3,37.380378,-120.80955,-95.4,512
40:36.8,37.380378,-120.80955,-94.8,512
40:37.3,37.380378,-120.80955,-93.8,512
40:37.7,37.380381,-120.809548,-93.8,512
40:37.8,37.380381,-120.809548,-95.5,512
40:38.3,37.380381,-120.809548,-95,512
40:38.7,37.380383,-120.809548,-95,512
40:38.8,37.380383,-120.809548,-95.4,512
40:39.3,37.380383,-120.809548,-94.5,512
40:39.7,37.380384,-120.809548,-94.5,512
40:39.9,37.380384,-120.809548,-93.8,512
40:40.4,37.380384,-120.809548,-92.2,512
40:40.7,37.380384,-120.809547,-92.2,512
40:40.9,37.380384,-120.809547,-92,512
40:41.4,37.380384,-120.809547,-92.1,512
40:41.9,37.380384,-120.809547,-92.7,512
40:42.4,37.380384,-120.809547,-93.3,512
40:42.9,37.380384,-120.809547,-92.9,512
40:43.4,37.380384,-120.809547,-93.1,512
40:43.7,37.380385,-120.809547,-93.1,512
40:43.9,37.380385,-120.809547,-94.1,512
40:44.4,37.380385,-120.809547,-95.3,512
40:44.9,37.380385,-120.809547,-100,512
40:45.4,37.380385,-120.809547,-100.5,512
40:45.9,37.380385,-120.809547,-99.6,512
40:46.4,37.380385,-120.809547,-100,512
40:46.7,37.380386,-120.809547,-100,512
40:46.9,37.380386,-120.809547,-99.5,512
40:47.4,37.380386,-120.809547,-95.5,512
40:47.9,37.380386,-120.809547,-94.7,512
40:48.4,37.380386,-120.809547,-94,512
40:48.9,37.380386,-120.809547,-93.5,512
40:49.4,37.380386,-120.809547,-95.1,512
40:49.9,37.380386,-120.809547,-93.6,512
40:50.4,37.380386,-120.809547,-95.5,512
40:50.7,37.380386,-120.809548,-95.5,512
40:50.9,37.380386,-120.809548,-99.3,512
40:51.5,37.380386,-120.809548,-101.5,512
40:51.7,37.380387,-120.809548,-101.5,512
40:52.0,37.380387,-120.809548,-99.1,512
40:52.5,37.380387,-120.809548,-93.9,512
40:53.0,37.380387,-120.809548,-92.7,512
40:53.5,37.380387,-120.809548,-99.9,512
40:54.0,37.380387,-120.809548,-102,512
40:54.5,37.380387,-120.809548,-102.2,512
40:55.0,37.380387,-120.809548,-100.7,512
40:55.5,37.380387,-120.809548,-99.5,512
40:56.0,37.380387,-120.809548,-98.4,512
